m,TagName,
"2018-12-01 00:00:00","c","2233"
"2018-12-01 00:00:00","c++","3608"
"2018-12-01 00:00:00","python","15861"
"2018-12-01 00:00:00","javascript","14385"
"2018-12-01 00:00:00","perl","221"
"2018-12-01 00:00:00","julia","75"
"2018-12-01 00:00:00","delphi","176"
"2018-12-01 00:00:00","php","6318"
"2018-12-01 00:00:00","rust","236"
"2018-12-01 00:00:00","swift","2796"
"2018-12-01 00:00:00","go","660"
"2018-12-01 00:00:00","ruby","810"
"2018-12-01 00:00:00","r","3433"
"2019-01-01 00:00:00","assembly","227"
"2019-01-01 00:00:00","java","11153"
"2019-01-01 00:00:00","delphi","218"
"2019-01-01 00:00:00","c#","8830"
"2019-01-01 00:00:00","go","666"
"2019-01-01 00:00:00","c","2318"
"2019-01-01 00:00:00","perl","266"
"2019-01-01 00:00:00","dart","858"
"2019-01-01 00:00:00","r","3983"
"2019-01-01 00:00:00","javascript","16116"
"2019-01-01 00:00:00","php","7296"
"2019-01-01 00:00:00","c++","3940"
"2019-01-01 00:00:00","rust","321"
"2019-01-01 00:00:00","kotlin","1058"
"2019-01-01 00:00:00","julia","87"
"2019-01-01 00:00:00","python","17097"
"2019-01-01 00:00:00","ruby","919"
"2019-01-01 00:00:00","swift","2928"
"2019-02-01 00:00:00","assembly","229"
"2019-02-01 00:00:00","c#","8424"
"2019-02-01 00:00:00","c++","3784"
"2019-02-01 00:00:00","c","2080"
"2019-02-01 00:00:00","java","11122"
"2019-02-01 00:00:00","delphi","192"
"2019-02-01 00:00:00","dart","724"
"2019-02-01 00:00:00","go","632"
"2019-02-01 00:00:00","perl","254"
"2019-02-01 00:00:00","javascript","15811"
"2019-02-01 00:00:00","julia","98"
"2019-02-01 00:00:00","php","7413"
"2019-02-01 00:00:00","r","4293"
"2019-02-01 00:00:00","kotlin","991"
"2019-02-01 00:00:00","rust","230"
"2019-02-01 00:00:00","ruby","786"
"2019-02-01 00:00:00","python","17672"
"2019-02-01 00:00:00","swift","2704"
"2019-03-01 00:00:00","java","12112"
"2019-03-01 00:00:00","c++","4453"
"2019-03-01 00:00:00","delphi","187"
"2019-03-01 00:00:00","assembly","277"
"2019-03-01 00:00:00","javascript","17387"
"2019-03-01 00:00:00","c","2396"
"2019-03-01 00:00:00","c#","8995"
"2019-03-01 00:00:00","dart","753"
"2019-03-01 00:00:00","go","725"
"2019-03-01 00:00:00","julia","119"
"2019-03-01 00:00:00","kotlin","1088"
"2019-03-01 00:00:00","perl","232"
"2019-03-01 00:00:00","php","7826"
"2019-03-01 00:00:00","r","4518"
"2019-03-01 00:00:00","python","19972"
"2019-03-01 00:00:00","ruby","845"
"2019-03-01 00:00:00","rust","250"
"2019-03-01 00:00:00","swift","2964"
"2019-04-01 00:00:00","delphi","204"
"2019-04-01 00:00:00","javascript","16193"
"2019-04-01 00:00:00","assembly","306"
"2019-04-01 00:00:00","c#","9139"
"2019-04-01 00:00:00","php","7194"
"2019-04-01 00:00:00","c++","4381"
"2019-04-01 00:00:00","c","2433"
"2019-04-01 00:00:00","dart","847"
"2019-04-01 00:00:00","java","11185"
"2019-04-01 00:00:00","julia","99"
"2019-04-01 00:00:00","python","19832"
"2019-04-01 00:00:00","kotlin","1046"
"2019-04-01 00:00:00","perl","207"
"2019-04-01 00:00:00","swift","3088"
"2019-04-01 00:00:00","r","4600"
"2019-04-01 00:00:00","go","655"
"2019-04-01 00:00:00","rust","286"
"2019-04-01 00:00:00","ruby","767"
"2019-05-01 00:00:00","assembly","238"
"2019-05-01 00:00:00","c#","9035"
"2019-05-01 00:00:00","kotlin","1075"
"2019-05-01 00:00:00","c","2097"
"2019-05-01 00:00:00","perl","222"
"2019-05-01 00:00:00","dart","808"
"2019-05-01 00:00:00","delphi","170"
"2019-05-01 00:00:00","java","11120"
"2019-05-01 00:00:00","php","6969"
"2019-05-01 00:00:00","c++","4130"
"2019-05-01 00:00:00","go","675"
"2019-05-01 00:00:00","r","4296"
"2019-05-01 00:00:00","javascript","16153"
"2019-05-01 00:00:00","rust","278"
"2019-05-01 00:00:00","swift","3117"
"2019-05-01 00:00:00","julia","137"
"2019-05-01 00:00:00","python","18920"
"2019-05-01 00:00:00","ruby","759"
"2019-06-01 00:00:00","c#","7616"
"2019-06-01 00:00:00","javascript","14830"
"2019-06-01 00:00:00","java","9658"
"2019-06-01 00:00:00","go","531"
"2019-06-01 00:00:00","c++","3647"
"2019-06-01 00:00:00","dart","784"
"2019-06-01 00:00:00","assembly","199"
"2019-06-01 00:00:00","c","1730"
"2019-06-01 00:00:00","julia","111"
"2019-06-01 00:00:00","kotlin","1124"
"2019-06-01 00:00:00","python","17253"
"2019-06-01 00:00:00","perl","236"
"2019-06-01 00:00:00","ruby","704"
"2019-06-01 00:00:00","php","6025"
"2019-06-01 00:00:00","swift","3099"
"2019-06-01 00:00:00","delphi","134"
"2019-06-01 00:00:00","r","3954"
"2019-06-01 00:00:00","rust","290"
"2019-07-01 00:00:00","delphi","164"
"2019-07-01 00:00:00","assembly","188"
"2019-07-01 00:00:00","c++","4267"
"2019-07-01 00:00:00","c","1761"
"2019-07-01 00:00:00","c#","8451"
"2019-07-01 00:00:00","java","10852"
"2019-07-01 00:00:00","dart","982"
"2019-07-01 00:00:00","perl","237"
"2019-07-01 00:00:00","javascript","16174"
"2019-07-01 00:00:00","r","4212"
"2019-07-01 00:00:00","julia","105"
"2019-07-01 00:00:00","rust","299"
"2019-07-01 00:00:00","go","637"
"2019-07-01 00:00:00","kotlin","1281"
"2019-07-01 00:00:00","php","6683"
"2019-07-01 00:00:00","ruby","758"
"2019-07-01 00:00:00","python","19783"
"2019-07-01 00:00:00","swift","3052"
"2019-08-01 00:00:00","c#","7723"
"2019-08-01 00:00:00","python","18066"
"2019-08-01 00:00:00","c++","3301"
"2019-08-01 00:00:00","c","1556"
"2019-08-01 00:00:00","kotlin","1141"
"2019-08-01 00:00:00","assembly","168"
"2019-08-01 00:00:00","dart","1017"
"2019-08-01 00:00:00","go","637"
"2019-08-01 00:00:00","delphi","174"
"2019-08-01 00:00:00","perl","195"
"2019-08-01 00:00:00","php","5821"
"2019-08-01 00:00:00","java","9114"
"2019-08-01 00:00:00","javascript","15241"
"2019-08-01 00:00:00","r","3953"
"2019-08-01 00:00:00","julia","105"
"2019-08-01 00:00:00","rust","351"
"2019-08-01 00:00:00","ruby","779"
"2019-08-01 00:00:00","swift","2555"
"2019-09-01 00:00:00","c","2010"
"2019-09-01 00:00:00","java","9693"
"2019-09-01 00:00:00","assembly","221"
"2019-09-01 00:00:00","c#","7853"
"2019-09-01 00:00:00","c++","3781"
"2019-09-01 00:00:00","javascript","14896"
"2019-09-01 00:00:00","dart","957"
"2019-09-01 00:00:00","delphi","145"
"2019-09-01 00:00:00","julia","160"
"2019-09-01 00:00:00","go","623"
"2019-09-01 00:00:00","kotlin","1206"
"2019-09-01 00:00:00","perl","199"
"2019-09-01 00:00:00","php","5584"
"2019-09-01 00:00:00","r","3946"
"2019-09-01 00:00:00","python","16904"
"2019-09-01 00:00:00","ruby","720"
"2019-09-01 00:00:00","rust","333"
"2019-09-01 00:00:00","swift","2563"
"2019-10-01 00:00:00","c#","8423"
"2019-10-01 00:00:00","assembly","317"
"2019-10-01 00:00:00","c++","4845"
"2019-10-01 00:00:00","python","20478"
"2019-10-01 00:00:00","javascript","15998"
"2019-10-01 00:00:00","go","642"
"2019-10-01 00:00:00","c","2487"
"2019-10-01 00:00:00","delphi","153"
"2019-10-01 00:00:00","java","11240"
"2019-10-01 00:00:00","perl","209"
"2019-10-01 00:00:00","julia","153"
"2019-10-01 00:00:00","php","6098"
"2019-10-01 00:00:00","dart","949"
"2019-10-01 00:00:00","r","4386"
"2019-10-01 00:00:00","ruby","850"
"2019-10-01 00:00:00","rust","332"
"2019-10-01 00:00:00","kotlin","1246"
"2019-10-01 00:00:00","swift","3110"
"2019-11-01 00:00:00","c","2520"
"2019-11-01 00:00:00","assembly","283"
"2019-11-01 00:00:00","c++","4741"
"2019-11-01 00:00:00","kotlin","1282"
"2019-11-01 00:00:00","java","10346"
"2019-11-01 00:00:00","perl","223"
"2019-11-01 00:00:00","dart","960"
"2019-11-01 00:00:00","c#","8038"
"2019-11-01 00:00:00","r","4292"
"2019-11-01 00:00:00","php","6113"
"2019-11-01 00:00:00","javascript","15768"
"2019-11-01 00:00:00","delphi","172"
"2019-11-01 00:00:00","rust","317"
"2019-11-01 00:00:00","go","612"
"2019-11-01 00:00:00","julia","93"
"2019-11-01 00:00:00","python","20643"
"2019-11-01 00:00:00","ruby","684"
"2019-11-01 00:00:00","swift","2894"
"2019-12-01 00:00:00","assembly","246"
"2019-12-01 00:00:00","delphi","128"
"2019-12-01 00:00:00","java","9062"
"2019-12-01 00:00:00","c#","7227"
"2019-12-01 00:00:00","go","621"
"2019-12-01 00:00:00","dart","1067"
"2019-12-01 00:00:00","c","2158"
"2019-12-01 00:00:00","c++","4212"
"2019-12-01 00:00:00","perl","158"
"2019-12-01 00:00:00","kotlin","1145"
"2019-12-01 00:00:00","javascript","14329"
"2019-12-01 00:00:00","julia","110"
"2019-12-01 00:00:00","r","3745"
"2019-12-01 00:00:00","python","18146"
"2019-12-01 00:00:00","php","5255"
"2019-12-01 00:00:00","ruby","669"
"2019-12-01 00:00:00","rust","325"
"2019-12-01 00:00:00","swift","2679"
"2020-01-01 00:00:00","c#","7833"
"2020-01-01 00:00:00","assembly","230"
"2020-01-01 00:00:00","c++","4246"
"2020-01-01 00:00:00","c","2055"
"2020-01-01 00:00:00","delphi","166"
"2020-01-01 00:00:00","java","10004"
"2020-01-01 00:00:00","dart","1187"
"2020-01-01 00:00:00","perl","165"
"2020-01-01 00:00:00","go","653"
"2020-01-01 00:00:00","r","4157"
"2020-01-01 00:00:00","julia","145"
"2020-01-01 00:00:00","rust","309"
"2020-01-01 00:00:00","javascript","16062"
"2020-01-01 00:00:00","kotlin","1373"
"2020-01-01 00:00:00","php","5921"
"2020-01-01 00:00:00","ruby","766"
"2020-01-01 00:00:00","python","20035"
"2020-01-01 00:00:00","swift","2910"
"2020-02-01 00:00:00","c#","7737"
"2020-02-01 00:00:00","python","20094"
"2020-02-01 00:00:00","c++","4106"
"2020-02-01 00:00:00","c","1994"
"2020-02-01 00:00:00","kotlin","1284"
"2020-02-01 00:00:00","assembly","270"
"2020-02-01 00:00:00","dart","1148"
"2020-02-01 00:00:00","go","666"
"2020-02-01 00:00:00","delphi","156"
"2020-02-01 00:00:00","perl","180"
"2020-02-01 00:00:00","php","5708"
"2020-02-01 00:00:00","java","10086"
"2020-02-01 00:00:00","javascript","15793"
"2020-02-01 00:00:00","r","4696"
"2020-02-01 00:00:00","julia","98"
"2020-02-01 00:00:00","rust","360"
"2020-02-01 00:00:00","ruby","654"
"2020-02-01 00:00:00","swift","2768"
"2020-03-01 00:00:00","go","659"
"2020-03-01 00:00:00","java","11105"
"2020-03-01 00:00:00","delphi","168"
"2020-03-01 00:00:00","c","2497"
"2020-03-01 00:00:00","python","22789"
"2020-03-01 00:00:00","c#","7810"
"2020-03-01 00:00:00","assembly","298"
"2020-03-01 00:00:00","c++","4667"
"2020-03-01 00:00:00","kotlin","1443"
"2020-03-01 00:00:00","javascript","17611"
"2020-03-01 00:00:00","perl","200"
"2020-03-01 00:00:00","dart","1112"
"2020-03-01 00:00:00","php","5708"
"2020-03-01 00:00:00","swift","2927"
"2020-03-01 00:00:00","julia","113"
"2020-03-01 00:00:00","r","5129"
"2020-03-01 00:00:00","ruby","712"
"2020-03-01 00:00:00","rust","361"
"2020-04-01 00:00:00","java","12678"
"2020-04-01 00:00:00","assembly","380"
"2020-04-01 00:00:00","c++","6244"
"2020-04-01 00:00:00","c#","8619"
"2020-04-01 00:00:00","c","3257"
"2020-04-01 00:00:00","delphi","232"
"2020-04-01 00:00:00","javascript","20978"
"2020-04-01 00:00:00","dart","1603"
"2020-04-01 00:00:00","perl","220"
"2020-04-01 00:00:00","php","6693"
"2020-04-01 00:00:00","julia","136"
"2020-04-01 00:00:00","go","803"
"2020-04-01 00:00:00","python","27729"
"2020-04-01 00:00:00","kotlin","1594"
"2020-04-01 00:00:00","ruby","771"
"2020-04-01 00:00:00","r","6178"
"2020-04-01 00:00:00","swift","3464"
"2020-04-01 00:00:00","rust","454"
"2020-05-01 00:00:00","assembly","356"
"2020-05-01 00:00:00","c#","8641"
"2020-05-01 00:00:00","c","3388"
"2020-05-01 00:00:00","delphi","201"
"2020-05-01 00:00:00","go","765"
"2020-05-01 00:00:00","dart","1871"
"2020-05-01 00:00:00","java","12097"
"2020-05-01 00:00:00","c++","6451"
"2020-05-01 00:00:00","php","6583"
"2020-05-01 00:00:00","javascript","21551"
"2020-05-01 00:00:00","perl","215"
"2020-05-01 00:00:00","julia","169"
"2020-05-01 00:00:00","r","6022"
"2020-05-01 00:00:00","kotlin","1630"
"2020-05-01 00:00:00","rust","499"
"2020-05-01 00:00:00","ruby","698"
"2020-05-01 00:00:00","python","29558"
"2020-05-01 00:00:00","swift","3536"
"2020-06-01 00:00:00","kotlin","1491"
"2020-06-01 00:00:00","java","10876"
"2020-06-01 00:00:00","c++","5647"
"2020-06-01 00:00:00","c","2603"
"2020-06-01 00:00:00","delphi","202"
"2020-06-01 00:00:00","assembly","329"
"2020-06-01 00:00:00","c#","7932"
"2020-06-01 00:00:00","go","714"
"2020-06-01 00:00:00","php","5981"
"2020-06-01 00:00:00","perl","199"
"2020-06-01 00:00:00","dart","1778"
"2020-06-01 00:00:00","r","5451"
"2020-06-01 00:00:00","javascript","19913"
"2020-06-01 00:00:00","rust","424"
"2020-06-01 00:00:00","julia","125"
"2020-06-01 00:00:00","python","27225"
"2020-06-01 00:00:00","ruby","616"
"2020-06-01 00:00:00","swift","3184"
"2020-07-01 00:00:00","delphi","194"
"2020-07-01 00:00:00","java","10506"
"2020-07-01 00:00:00","javascript","19959"
"2020-07-01 00:00:00","c++","5191"
"2020-07-01 00:00:00","c#","7843"
"2020-07-01 00:00:00","assembly","275"
"2020-07-01 00:00:00","c","2111"
"2020-07-01 00:00:00","dart","1669"
"2020-07-01 00:00:00","php","5996"
"2020-07-01 00:00:00","r","4945"
"2020-07-01 00:00:00","go","649"
"2020-07-01 00:00:00","julia","144"
"2020-07-01 00:00:00","perl","176"
"2020-07-01 00:00:00","kotlin","1358"
"2020-07-01 00:00:00","rust","471"
"2020-07-01 00:00:00","ruby","698"
"2020-07-01 00:00:00","python","26382"
"2020-07-01 00:00:00","swift","3006"
"2020-08-01 00:00:00","delphi","182"
"2020-08-01 00:00:00","c#","7108"
"2020-08-01 00:00:00","perl","192"
"2020-08-01 00:00:00","java","9395"
"2020-08-01 00:00:00","assembly","265"
"2020-08-01 00:00:00","dart","1701"
"2020-08-01 00:00:00","r","4511"
"2020-08-01 00:00:00","c","1899"
"2020-08-01 00:00:00","python","23166"
"2020-08-01 00:00:00","c++","4804"
"2020-08-01 00:00:00","rust","470"
"2020-08-01 00:00:00","javascript","18129"
"2020-08-01 00:00:00","go","716"
"2020-08-01 00:00:00","kotlin","1284"
"2020-08-01 00:00:00","julia","139"
"2020-08-01 00:00:00","php","5026"
"2020-08-01 00:00:00","ruby","555"
"2020-08-01 00:00:00","swift","2704"
"2020-09-01 00:00:00","java","10156"
"2020-09-01 00:00:00","delphi","179"
"2020-09-01 00:00:00","c++","4143"
"2020-09-01 00:00:00","c#","7000"
"2020-09-01 00:00:00","javascript","18594"
"2020-09-01 00:00:00","assembly","302"
"2020-09-01 00:00:00","c","2245"
"2020-09-01 00:00:00","go","786"
"2020-09-01 00:00:00","dart","1598"
"2020-09-01 00:00:00","kotlin","1556"
"2020-09-01 00:00:00","julia","109"
"2020-09-01 00:00:00","python","23960"
"2020-09-01 00:00:00","r","5190"
"2020-09-01 00:00:00","perl","165"
"2020-09-01 00:00:00","ruby","549"
"2020-09-01 00:00:00","php","5347"
"2020-09-01 00:00:00","rust","460"
"2020-09-01 00:00:00","swift","2861"
"2020-10-01 00:00:00","c++","4692"
"2020-10-01 00:00:00","c#","6987"
"2020-10-01 00:00:00","assembly","380"
"2020-10-01 00:00:00","python","26327"
"2020-10-01 00:00:00","c","2513"
"2020-10-01 00:00:00","java","10736"
"2020-10-01 00:00:00","go","647"
"2020-10-01 00:00:00","javascript","19106"
"2020-10-01 00:00:00","delphi","193"
"2020-10-01 00:00:00","dart","1722"
"2020-10-01 00:00:00","r","5789"
"2020-10-01 00:00:00","julia","171"
"2020-10-01 00:00:00","perl","174"
"2020-10-01 00:00:00","kotlin","1658"
"2020-10-01 00:00:00","rust","461"
"2020-10-01 00:00:00","ruby","549"
"2020-10-01 00:00:00","php","5416"
"2020-10-01 00:00:00","swift","2743"
"2020-11-01 00:00:00","c","2895"
"2020-11-01 00:00:00","dart","1610"
"2020-11-01 00:00:00","go","600"
"2020-11-01 00:00:00","delphi","210"
"2020-11-01 00:00:00","java","10265"
"2020-11-01 00:00:00","c#","6790"
"2020-11-01 00:00:00","assembly","411"
"2020-11-01 00:00:00","javascript","18118"
"2020-11-01 00:00:00","perl","152"
"2020-11-01 00:00:00","c++","4726"
"2020-11-01 00:00:00","php","5520"
"2020-11-01 00:00:00","kotlin","1684"
"2020-11-01 00:00:00","r","5660"
"2020-11-01 00:00:00","julia","187"
"2020-11-01 00:00:00","rust","393"
"2020-11-01 00:00:00","python","25886"
"2020-11-01 00:00:00","ruby","585"
"2020-11-01 00:00:00","swift","2623"
"2020-12-01 00:00:00","delphi","212"
"2020-12-01 00:00:00","javascript","18506"
"2020-12-01 00:00:00","assembly","315"
"2020-12-01 00:00:00","c#","6488"
"2020-12-01 00:00:00","c","2783"
"2020-12-01 00:00:00","c++","4824"
"2020-12-01 00:00:00","java","9338"
"2020-12-01 00:00:00","dart","1589"
"2020-12-01 00:00:00","go","581"
"2020-12-01 00:00:00","php","5542"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","kotlin","1572"
"2020-12-01 00:00:00","r","4994"
"2020-12-01 00:00:00","julia","178"
"2020-12-01 00:00:00","rust","504"
"2020-12-01 00:00:00","python","25513"
"2020-12-01 00:00:00","swift","2446"
"2020-12-01 00:00:00","ruby","559"
"2021-01-01 00:00:00","java","9571"
"2021-01-01 00:00:00","delphi","211"
"2021-01-01 00:00:00","dart","1654"
"2021-01-01 00:00:00","javascript","19576"
"2021-01-01 00:00:00","assembly","332"
"2021-01-01 00:00:00","c#","6950"
"2021-01-01 00:00:00","c++","4521"
"2021-01-01 00:00:00","c","2745"
"2021-01-01 00:00:00","r","5046"
"2021-01-01 00:00:00","php","5661"
"2021-01-01 00:00:00","kotlin","1637"
"2021-01-01 00:00:00","go","606"
"2021-01-01 00:00:00","perl","146"
"2021-01-01 00:00:00","julia","229"
"2021-01-01 00:00:00","rust","523"
"2021-01-01 00:00:00","python","26399"
"2021-01-01 00:00:00","ruby","588"
"2021-01-01 00:00:00","swift","2772"
"2021-02-01 00:00:00","delphi","202"
"2021-02-01 00:00:00","c#","6600"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","java","9176"
"2021-02-01 00:00:00","assembly","256"
"2021-02-01 00:00:00","dart","1638"
"2021-02-01 00:00:00","r","5039"
"2021-02-01 00:00:00","c","2362"
"2021-02-01 00:00:00","python","25010"
"2021-02-01 00:00:00","c++","4470"
"2021-02-01 00:00:00","rust","453"
"2021-02-01 00:00:00","javascript","17984"
"2021-02-01 00:00:00","go","628"
"2021-02-01 00:00:00","kotlin","1466"
"2021-02-01 00:00:00","julia","162"
"2021-02-01 00:00:00","php","5256"
"2021-02-01 00:00:00","ruby","603"
"2021-02-01 00:00:00","swift","2726"
"2021-03-01 00:00:00","assembly","341"
"2021-03-01 00:00:00","c++","4726"
"2021-03-01 00:00:00","java","10446"
"2021-03-01 00:00:00","c#","7322"
"2021-03-01 00:00:00","delphi","270"
"2021-03-01 00:00:00","javascript","19836"
"2021-03-01 00:00:00","c","2656"
"2021-03-01 00:00:00","dart","1998"
"2021-03-01 00:00:00","php","5593"
"2021-03-01 00:00:00","julia","156"
"2021-03-01 00:00:00","perl","154"
"2021-03-01 00:00:00","go","826"
"2021-03-01 00:00:00","python","28200"
"2021-03-01 00:00:00","ruby","569"
"2021-03-01 00:00:00","r","6088"
"2021-03-01 00:00:00","kotlin","1647"
"2021-03-01 00:00:00","rust","598"
"2021-03-01 00:00:00","swift","2910"
"2021-04-01 00:00:00","c#","6777"
"2021-04-01 00:00:00","assembly","344"
"2021-04-01 00:00:00","dart","1901"
"2021-04-01 00:00:00","perl","143"
"2021-04-01 00:00:00","c++","4351"
"2021-04-01 00:00:00","java","9531"
"2021-04-01 00:00:00","javascript","18692"
"2021-04-01 00:00:00","c","2457"
"2021-04-01 00:00:00","julia","151"
"2021-04-01 00:00:00","python","26563"
"2021-04-01 00:00:00","kotlin","1633"
"2021-04-01 00:00:00","r","5615"
"2021-04-01 00:00:00","swift","2531"
"2021-04-01 00:00:00","delphi","186"
"2021-04-01 00:00:00","php","5120"
"2021-04-01 00:00:00","rust","602"
"2021-04-01 00:00:00","ruby","605"
"2021-04-01 00:00:00","go","685"
"2021-05-01 00:00:00","c++","4603"
"2021-05-01 00:00:00","delphi","179"
"2021-05-01 00:00:00","java","9720"
"2021-05-01 00:00:00","c","2261"
"2021-05-01 00:00:00","dart","2026"
"2021-05-01 00:00:00","c#","6578"
"2021-05-01 00:00:00","assembly","327"
"2021-05-01 00:00:00","go","701"
"2021-05-01 00:00:00","julia","149"
"2021-05-01 00:00:00","javascript","18486"
"2021-05-01 00:00:00","perl","122"
"2021-05-01 00:00:00","r","5404"
"2021-05-01 00:00:00","python","26138"
"2021-05-01 00:00:00","kotlin","1671"
"2021-05-01 00:00:00","swift","2213"
"2021-05-01 00:00:00","rust","525"
"2021-05-01 00:00:00","ruby","447"
"2021-05-01 00:00:00","php","5098"
"2021-06-01 00:00:00","php","4902"
"2021-06-01 00:00:00","c#","6462"
"2021-06-01 00:00:00","go","649"
"2021-06-01 00:00:00","assembly","285"
"2021-06-01 00:00:00","c++","4197"
"2021-06-01 00:00:00","dart","1962"
"2021-06-01 00:00:00","c","2013"
"2021-06-01 00:00:00","delphi","133"
"2021-06-01 00:00:00","javascript","17737"
"2021-06-01 00:00:00","kotlin","1737"
"2021-06-01 00:00:00","java","9264"
"2021-06-01 00:00:00","python","24643"
"2021-06-01 00:00:00","julia","149"
"2021-06-01 00:00:00","perl","157"
"2021-06-01 00:00:00","ruby","470"
"2021-06-01 00:00:00","r","4958"
"2021-06-01 00:00:00","swift","2129"
"2021-06-01 00:00:00","rust","533"
"2021-07-01 00:00:00","dart","1787"
"2021-07-01 00:00:00","perl","140"
"2021-07-01 00:00:00","delphi","148"
"2021-07-01 00:00:00","java","8423"
"2021-07-01 00:00:00","c#","5981"
"2021-07-01 00:00:00","assembly","200"
"2021-07-01 00:00:00","kotlin","1643"
"2021-07-01 00:00:00","c","1732"
"2021-07-01 00:00:00","c++","3822"
"2021-07-01 00:00:00","r","4694"
"2021-07-01 00:00:00","php","4669"
"2021-07-01 00:00:00","javascript","17516"
"2021-07-01 00:00:00","go","653"
"2021-07-01 00:00:00","python","24302"
"2021-07-01 00:00:00","julia","198"
"2021-07-01 00:00:00","rust","531"
"2021-07-01 00:00:00","ruby","501"
"2021-07-01 00:00:00","swift","2287"
"2021-08-01 00:00:00","assembly","181"
"2021-08-01 00:00:00","java","8518"
"2021-08-01 00:00:00","c++","3768"
"2021-08-01 00:00:00","go","861"
"2021-08-01 00:00:00","delphi","141"
"2021-08-01 00:00:00","c#","6290"
"2021-08-01 00:00:00","c","1719"
"2021-08-01 00:00:00","python","24431"
"2021-08-01 00:00:00","kotlin","1737"
"2021-08-01 00:00:00","javascript","18004"
"2021-08-01 00:00:00","julia","138"
"2021-08-01 00:00:00","perl","129"
"2021-08-01 00:00:00","dart","1962"
"2021-08-01 00:00:00","php","5163"
"2021-08-01 00:00:00","swift","2306"
"2021-08-01 00:00:00","r","4712"
"2021-08-01 00:00:00","ruby","520"
"2021-08-01 00:00:00","rust","505"
